EDX cell sector AFP compatibility matrix
     ABAI0001  13.4
     ABAJ0001   0.0
     ABAJ0002   7.4
     ABAJ0003   0.7
     ABAK0001   2.0
     ABAK0003   0.7
     ABAL0002  12.8
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   7.4
     ABAM0003   2.0
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   8.1
     ABAO0002  14.1
     ABAP0001   0.0
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   2.0
     ABAT0001   0.0
     ABAU0001   0.7
     ABAU0002   1.3
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001  48.3
     ABAW0002   2.7
ABAC0002   324.26   238.57     7.00    2    1    1    0
    9
     ABAA0001   0.1
     ABAA0002   3.0
     ABAA0003   0.1
     ABAB0001   0.3
     ABAB0002   0.1
     ABAC0002   0.0
     ABAD0001  67.7
     ABAE0001   5.5
     ABAE0002  57.8
     ABAF0001  60.4
     ABAF0002   1.6
     ABAG0001   0.1
     ABAG0003   0.1
     ABAH0001   0.1
     ABAH0003   0.2
     ABAI0001  33.5
     ABAJ0001   0.0
     ABAJ0002   0.2
     ABAJ0003   0.1
     ABAK0001   0.0
     ABAK0003   0.1
     ABAL0002   3.8
     ABAL0003   0.4
     ABAM0001   0.0
     ABAM0002   0.3
     ABAM0003   0.8
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   0.6
     ABAO0002  27.9
     ABAP0001  30.0
     ABAQ0001   2.0
     ABAR0001   0.2
     ABAS0001   0.3
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001  10.5
     ABAV0002  37.7
     ABAW0001   0.3
     ABAW0002   0.6
ABAD0001   302.78   413.32    12.12    3    3    0    1
   24   86  120
     ABAA0001   0.1
     ABAA0002   3.3
     ABAA0003   0.1
     ABAB0001   0.4
     ABAB0002   0.1
     ABAC0002  67.9
     ABAD0001   0.0
     ABAE0001   8.4
     ABAE0002  55.0
     ABAF0001  79.2
     ABAF0002   2.7
     ABAG0001   0.1
     ABAG0003   0.1
     ABAH0001   0.4
     ABAH0003   0.3
     ABAI0001  55.1
     ABAJ0001   0.2
     ABAJ0002   0.4
     ABAJ0003   0.2
     ABAK0001   0.4
     ABAK0003   0.5
     ABAL0002   2.9
     ABAL0003   0.4
     ABAM0001   0.4
     ABAM0002   0.5
     ABAM0003   1.8
     ABAN0001   0.2
     ABAN0002   0.0
     ABAO0001   0.6
     ABAO0002  31.4
     ABAP0001   7.7
     ABAQ0001   2.5
     ABAR0001   2.1
     ABAS0001   1.6
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   1.0
     ABAV0002  11.0
     ABAW0001   0.3
     ABAW0002   0.3
ABAE0001   170.85   713.62    20.93    5    1    1    0
    2
     ABAA0001   0.4
     ABAA0002  20.9
     ABAA0003   0.0
     ABAB0001   7.4
     ABAB0002   4.3
     ABAC0002   5.6
     ABAD0001  19.3
     ABAE0001   0.0
     ABAE0002  35.2
     ABAF0001  25.7
     ABAF0002   0.0
     ABAG0001   0.3
     ABAG0003   0.0
     ABAH0001   6.2
     ABAH0003   7.3
     ABAI0001  48.3
     ABAJ0001   4.0
     ABAJ0002  17.6
     ABAJ0003   2.7
     ABAK0001  16.8
     ABAK0003   1.0
     ABAL0002   6.9
     ABAL0003   0.0
     ABAM0001   6.4
     ABAM0002  17.6
     ABAM0003  18.0
     ABAN0001  11.1
     ABAN0002   0.8
     ABAO0001  13.4
     ABAO0002  12.1
     ABAP0001   0.3
     ABAQ0001   0.4
     ABAR0001   0.0
     ABAS0001  16.6
     ABAT0001   0.4
     ABAU0001   0.4
     ABAU0002   2.5
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   5.6
     ABAW0002   0.6
ABAE0002   125.14   450.38    13.21    3    1    1    0
    6
     ABAA0001   0.3
     ABAA0002  12.6
     ABAA0003   2.5
     ABAB0001   1.2
     ABAB0002   0.1
     ABAC0002  35.1
     ABAD0001  39.5
     ABAE0001  47.9
     ABAE0002   0.0
     ABAF0001  30.4
     ABAF0002   0.1
     ABAG0001   0.7
     ABAG0003   4.5
     ABAH0001   0.0
     ABAH0003   0.9
     ABAI0001  45.7
     ABAJ0001   0.0
     ABAJ0002   0.2
     ABAJ0003   0.5
     ABAK0001   0.1
     ABAK0003   2.1
     ABAL0002  15.9
     ABAL0003  11.4
     ABAM0001   0.0
     ABAM0002   0.4
     ABAM0003   6.9
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001  12.0
     ABAO0002  57.6
     ABAP0001   2.8
     ABAQ0001   0.2
     ABAR0001   0.0
     ABAS0001   0.3
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   1.9
     ABAV0002   1.7
     ABAW0001   0.0
     ABAW0002   2.6
ABAF0001   104.83   116.08     3.40    2    2    0    0
   44   48
     ABAA0001   0.1
     ABAA0002   3.4
     ABAA0003   0.1
     ABAB0001   0.5
     ABAB0002   0.2
     ABAC0002  31.5
     ABAD0001  59.7
     ABAE0001  11.3
     ABAE0002  24.6
     ABAF0001   0.0
     ABAF0002  19.7
     ABAG0001   0.1
     ABAG0003   0.1
     ABAH0001   0.6
     ABAH0003   0.4
     ABAI0001  31.5
     ABAJ0001   0.5
     ABAJ0002   2.3
     ABAJ0003   0.3
     ABAK0001   5.0
     ABAK0003   1.3
     ABAL0002   2.9
     ABAL0003   0.5
     ABAM0001   0.8
     ABAM0002   2.3
     ABAM0003   2.8
     ABAN0001   3.6
     ABAN0002   1.0
     ABAO0001   0.9
     ABAO0002  12.8
     ABAP0001   7.2
     ABAQ0001   7.5
     ABAR0001  17.5
     ABAS0001  12.0
     ABAT0001   1.2
     ABAU0001   0.4
     ABAU0002   0.8
     ABAV0001   1.7
     ABAV0002   5.9
     ABAW0001   0.4
     ABAW0002   0.3
ABAF0002    42.11     3.89     0.11    1    1    0    1
   94
     ABAA0001   0.0
     ABAA0002   0.7
     ABAA0003   0.0
     ABAB0001   0.0
     ABAB0002   0.0
     ABAC0002   1.0
     ABAD0001   0.9
     ABAE0001   0.9
     ABAE0002   1.2
     ABAF0001  18.1
     ABAF0002   0.0
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0003   0.0
     ABAI0001   0.6
     ABAJ0001   0.0
     ABAJ0002   0.2
     ABAJ0003   0.0
     ABAK0001   0.0
     ABAK0003   0.0
     ABAL0002   0.6
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.4
     ABAM0003   0.1
     ABAN0001   0.0
     ABAN0002   0.1
     ABAO0001   0.1
     ABAO0002   0.8
     ABAP0001   0.0
     ABAQ0001  46.9
     ABAR0001   1.6
     ABAS0001   0.0
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002   0.2
     ABAW0001   0.0
     ABAW0002   0.1
ABAG0001     1.84   197.28     5.79    2    2    0    0
   92  122
     ABAA0001  55.4
     ABAA0002   9.2
     ABAA0003  40.8
     ABAB0001  49.5
     ABAB0002   0.5
     ABAC0002   8.2
     ABAD0001  13.6
     ABAE0001  13.0
     ABAE0002  17.9
     ABAF0001   7.1
     ABAF0002   0.0
     ABAG0001   0.0
     ABAG0003  22.8
     ABAH0001   1.1
     ABAH0003   2.2
     ABAI0001  14.1
     ABAJ0001   1.1
     ABAJ0002   0.0
     ABAJ0003   2.7
     ABAK0001   2.7
     ABAK0003   3.8
     ABAL0002   2.2
     ABAL0003  26.6
     ABAM0001   1.1
     ABAM0002   0.0
     ABAM0003   6.0
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001  22.8
     ABAO0002   3.3
     ABAP0001   8.7
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   0.0
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   4.3
     ABAW0002   0.0
ABAG0003     2.11   115.06     3.38    2    2    0    1
   26   81
     ABAA0001   0.9
     ABAA0002   6.6
     ABAA0003  73.5
     ABAB0001   1.9
     ABAB0002   0.0
     ABAC0002   0.9
     ABAD0001   3.3
     ABAE0001  14.2
     ABAE0002  59.2
     ABAF0001   2.4
     ABAF0002   0.0
     ABAG0001  22.7
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0003   0.5
     ABAI0001  10.9
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAJ0003   0.9
     ABAK0001   0.9
     ABAK0003   4.3
     ABAL0002   6.2
     ABAL0003  73.9
     ABAM0001   0.0
     ABAM0002   0.0
     ABAM0003   4.3
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001  39.8
     ABAO0002  19.0
     ABAP0001   0.9
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   0.0
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.5
     ABAV0002   0.0
     ABAW0001   0.0
     ABAW0002   0.5
ABAH0001    14.14   469.19    13.76    3    3    0    2
    6   24   44
     ABAA0001   0.4
     ABAA0002   1.6
     ABAA0003   0.0
     ABAB0001   4.5
     ABAB0002   0.4
     ABAC0002   2.2
     ABAD0001  13.9
     ABAE0001  35.2
     ABAE0002   0.1
     ABAF0001  13.4
     ABAF0002   0.0
     ABAG0001   0.2
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0003  23.6
     ABAI0001  32.0
     ABAJ0001  48.2
     ABAJ0002   2.1
     ABAJ0003  19.4
     ABAK0001   4.6
     ABAK0003   1.6
     ABAL0002   0.6
     ABAL0003   0.0
     ABAM0001  66.3
     ABAM0002   1.6
     ABAM0003  26.1
     ABAN0001   0.3
     ABAN0002   0.0
     ABAO0001   5.0
     ABAO0002   1.6
     ABAP0001   0.4
     ABAQ0001   0.0
     ABAR0001   0.4
     ABAS0001   0.3
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   2.1
     ABAW0002   0.1
ABAH0003     4.86   171.10     5.02    2    2    0    0
   86   89
     ABAA0001   0.0
     ABAA0002   8.6
     ABAA0003   0.2
     ABAB0001   4.5
     ABAB0002   1.4
     ABAC0002   7.0
     ABAD0001  16.0
     ABAE0001  63.6
     ABAE0002   4.5
     ABAF0001   6.4
     ABAF0002   0.0
     ABAG0001   0.6
     ABAG0003   0.2
     ABAH0001  49.4
     ABAH0003   0.0
     ABAI0001  38.9
     ABAJ0001   5.3
     ABAJ0002   1.2
     ABAJ0003  48.6
     ABAK0001   1.2
     ABAK0003   3.7
     ABAL0002   1.9
     ABAL0003   1.2
     ABAM0001  35.0
     ABAM0002   0.4
     ABAM0003  81.7
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   6.4
     ABAO0002   3.1
     ABAP0001   0.6
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   0.0
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.2
     ABAV0002   0.0
     ABAW0001   1.6
     ABAW0002   0.0
ABAI0001   369.71   591.89    17.36    4    1    1    0
   14
     ABAA0001   0.3
     ABAA0002  17.7
     ABAA0003   0.0
     ABAB0001   0.8
     ABAB0002   0.3
     ABAC0002  30.2
     ABAD0001  59.1
     ABAE0001  50.3
     ABAE0002  32.0
     ABAF0001  53.3
     ABAF0002   0.0
     ABAG0001   0.2
     ABAG0003   0.1
     ABAH0001   1.1
     ABAH0003   0.7
     ABAI0001   0.0
     ABAJ0001   0.7
     ABAJ0002   9.6
     ABAJ0003   0.4
     ABAK0001  11.6
     ABAK0003  14.8
     ABAL0002   6.9
     ABAL0003   0.4
     ABAM0001   1.5
     ABAM0002  15.0
     ABAM0003   8.4
     ABAN0001   6.4
     ABAN0002   0.8
     ABAO0001   1.5
     ABAO0002  22.0
     ABAP0001   0.9
     ABAQ0001   0.4
     ABAR0001   0.4
     ABAS0001   6.1
     ABAT0001   0.2
     ABAU0001   0.0
     ABAU0002   0.9
     ABAV0001   0.5
     ABAV0002   0.2
     ABAW0001   0.8
     ABAW0002   0.3
ABAJ0001    22.97   397.70    11.67    3    3    0    2
    9   46   86
     ABAA0001   0.2
     ABAA0002   1.4
     ABAA0003   0.0
     ABAB0001   1.0
     ABAB0002   0.1
     ABAC0002   2.5
     ABAD0001  14.2
     ABAE0001  55.6
     ABAE0002   0.0
     ABAF0001  12.4
     ABAF0002   0.0
     ABAG0001   0.2
     ABAG0003   0.0
     ABAH0001  73.7
     ABAH0003   0.1
     ABAI0001  42.9
     ABAJ0001   0.0
     ABAJ0002  29.6
     ABAJ0003   5.8
     ABAK0001   3.4
     ABAK0003   0.6
     ABAL0002   0.2
     ABAL0003   0.0
     ABAM0001  82.2
     ABAM0002   3.8
     ABAM0003   1.6
     ABAN0001   0.1
     ABAN0002   0.0
     ABAO0001   3.0
     ABAO0002   0.5
     ABAP0001   0.0
     ABAQ0001   0.0
     ABAR0001   0.1
     ABAS0001   0.5
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   0.8
     ABAW0002   0.0
ABAJ0002    45.61   492.61    14.45    4    4    0    0
   41   89  116  118
     ABAA0001   0.0
     ABAA0002   7.7
     ABAA0003   0.0
     ABAB0001   0.3
     ABAB0002   0.7
     ABAC0002   7.6
     ABAD0001   6.8
     ABAE0001  77.6
     ABAE0002   1.9
     ABAF0001  26.0
     ABAF0002   0.1
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   9.2
     ABAH0003   0.0
     ABAI0001  53.1
     ABAJ0001  25.3
     ABAJ0002   0.0
     ABAJ0003   0.8
     ABAK0001  45.0
     ABAK0003   3.0
     ABAL0002   3.2
     ABAL0003   0.0
     ABAM0001  42.8
     ABAM0002  82.2
     ABAM0003   0.7
     ABAN0001  10.7
     ABAN0002   2.3
     ABAO0001   1.8
     ABAO0002   3.5
     ABAP0001   0.1
     ABAQ0001   0.3
     ABAR0001   0.2
     ABAS0001   5.2
     ABAT0001   0.6
     ABAU0001   0.8
     ABAU0002   1.3
     ABAV0001   0.0
     ABAV0002   0.1
     ABAW0001   0.4
     ABAW0002   0.5
ABAJ0003     1.57    80.18     2.35    1    3    0    0
   50  105  110
     ABAA0001   0.0
     ABAA0002   1.9
     ABAA0003   1.3
     ABAB0001   5.1
     ABAB0002   0.6
     ABAC0002   3.2
     ABAD0001  10.8
     ABAE0001  20.4
     ABAE0002   8.3
     ABAF0001  13.4
     ABAF0002   0.0
     ABAG0001   0.6
     ABAG0003   0.0
     ABAH0001  40.1
     ABAH0003  31.2
     ABAI0001  23.6
     ABAJ0001  56.7
     ABAJ0002  57.3
     ABAJ0003   0.0
     ABAK0001   2.5
     ABAK0003   8.9
     ABAL0002   1.3
     ABAL0003   3.8
     ABAM0001  40.1
     ABAM0002   0.0
     ABAM0003  51.6
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   5.1
     ABAO0002   2.5
     ABAP0001   1.9
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   0.6
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   1.9
     ABAV0002   0.0
     ABAW0001   1.3
     ABAW0002   0.6
ABAK0001    70.96   484.74    14.22    4    4    0    1
   26   46   50   62
     ABAA0001   0.0
     ABAA0002   3.2
     ABAA0003   0.0
     ABAB0001   0.1
     ABAB0002   0.2
     ABAC0002   5.0
     ABAD0001   5.7
     ABAE0001  69.4
     ABAE0002   0.4
     ABAF0001  30.7
     ABAF0002   0.0
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   0.7
     ABAH0003   0.0
     ABAI0001  50.5
     ABAJ0001   0.7
     ABAJ0002  46.7
     ABAJ0003   0.0
     ABAK0001   0.0
     ABAK0003  23.2
     ABAL0002   0.9
     ABAL0003   0.0
     ABAM0001   1.8
     ABAM0002  45.7
     ABAM0003   0.4
     ABAN0001  83.8
     ABAN0002   0.1
     ABAO0001   1.0
     ABAO0002   2.9
     ABAP0001   0.0
     ABAQ0001   0.8
     ABAR0001   0.0
     ABAS0001  23.5
     ABAT0001   0.1
     ABAU0001   0.0
     ABAU0002   1.5
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   0.1
     ABAW0002   0.0
ABAK0003    30.10   317.01     9.30    3    3    0    2
    9   96  113
     ABAA0001   0.0
     ABAA0002  11.3
     ABAA0003   0.1
     ABAB0001   0.4
     ABAB0002   0.3
     ABAC0002   6.2
     ABAD0001   3.3
     ABAE0001  31.3
     ABAE0002   4.0
     ABAF0001   2.5
     ABAF0002   0.0
     ABAG0001   0.2
     ABAG0003   0.2
     ABAH0001   0.4
     ABAH0003   1.1
     ABAI0001  27.3
     ABAJ0001   0.1
     ABAJ0002  21.5
     ABAJ0003   0.7
     ABAK0001  35.2
     ABAK0003   0.0
     ABAL0002   4.1
     ABAL0003   0.6
     ABAM0001   0.4
     ABAM0002  29.8
     ABAM0003   3.6
     ABAN0001   2.1
     ABAN0002  32.3
     ABAO0001   0.2
     ABAO0002   3.0
     ABAP0001   0.4
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   0.6
     ABAT0001   0.5
     ABAU0001   0.1
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   0.0
     ABAW0002   0.0
ABAL0002    25.76   867.24    25.44    5    6    0    2
   17   44   96  118  120  123
     ABAA0001   0.0
     ABAA0002  75.0
     ABAA0003   1.3
     ABAB0001   0.5
     ABAB0002   3.3
     ABAC0002  19.3
     ABAD0001  19.3
     ABAE0001  41.2
     ABAE0002  71.8
     ABAF0001   9.5
     ABAF0002   0.4
     ABAG0001   0.1
     ABAG0003   2.2
     ABAH0001   0.0
     ABAH0003   0.3
     ABAI0001  36.4
     ABAJ0001   0.0
     ABAJ0002   2.4
     ABAJ0003   0.0
     ABAK0001   0.1
     ABAK0003   1.0
     ABAL0002   0.0
     ABAL0003  20.7
     ABAM0001   0.0
     ABAM0002   3.0
     ABAM0003   3.8
     ABAN0001   0.2
     ABAN0002   0.7
     ABAO0001   7.4
     ABAO0002  59.7
     ABAP0001   0.8
     ABAQ0001   1.6
     ABAR0001   0.4
     ABAS0001   0.6
     ABAT0001   0.5
     ABAU0001   0.2
     ABAU0002   0.2
     ABAV0001   0.0
     ABAV0002   3.1
     ABAW0001   0.5
     ABAW0002  29.5
ABAL0003    12.47   189.10     5.55    2    2    0    1
   50   98
     ABAA0001   1.1
     ABAA0002   4.3
     ABAA0003  30.6
     ABAB0001   2.2
     ABAB0002   0.0
     ABAC0002   8.7
     ABAD0001  14.8
     ABAE0001   6.7
     ABAE0002  56.8
     ABAF0001   9.8
     ABAF0002   0.0
     ABAG0001   8.7
     ABAG0003  43.5
     ABAH0001   0.0
     ABAH0003   1.8
     ABAI0001  23.3
     ABAJ0001   0.0
     ABAJ0002   0.1
     ABAJ0003   1.2
     ABAK0001   0.2
     ABAK0003   4.1
     ABAL0002  23.3
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAM0003   8.3
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001  40.8
     ABAO0002  37.0
     ABAP0001   2.2
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   0.0
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.4
     ABAV0002   0.1
     ABAW0001   0.0
     ABAW0002   0.4
ABAM0001     7.96   687.44    20.17    5    4    0    2
   14   22   94  102
     ABAA0001   0.0
     ABAA0002   0.9
     ABAA0003   0.0
     ABAB0001   0.6
     ABAB0002   0.0
     ABAC0002   1.3
     ABAD0001  10.7
     ABAE0001  43.0
     ABAE0002   0.0
     ABAF0001   8.0
     ABAF0002   0.0
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001  56.4
     ABAH0003   1.5
     ABAI0001  29.0
     ABAJ0001  52.9
     ABAJ0002  48.7
     ABAJ0003  23.5
     ABAK0001   8.4
     ABAK0003   2.1
     ABAL0002   0.1
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002  29.4
     ABAM0003  29.6
     ABAN0001   0.6
     ABAN0002   0.0
     ABAO0001   1.6
     ABAO0002   0.5
     ABAP0001   0.0
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAS0001   1.0
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.0
     ABAV0002   0.0
     ABAW0001   0.5
     ABAW0002   0.0
ABAM0002    44.98   558.17    16.37    4    4    0    2
    6   48   92   98
     ABAA0001   0.0
     ABAA0002  15.6
     ABAA0003   0.0
     ABAB0001   0.3
     ABAB0002   1.0
     ABAC0002   5.9
     ABAD0001  15.4
     ABAE0001  77.3
     ABAE0002   3.1
     ABAF0001  21.9
     ABAF0002   0.0
     ABAG0001   0.0
     ABAG0003   0.0
     ABAH0001   1.6
     ABAH0003   0.0
     ABAI0001  63.9
     ABAJ0001   0.3
     ABAJ0002  83.8
     ABAJ0003   0.0
     ABAK0001  36.9
     ABAK0003   8.8
     ABAL0002   5.0
     ABAL0003   0.0
     ABAM0001  16.3
     ABAM0002   0.0
     ABAM0003  17.1
     ABAN0001   6.8
     ABAN0002   2.2
     ABAO0001   2.1
     ABAO0002   5.5
     ABAP0001   0.1
     ABAQ0001   0.3
     ABAR0001   0.0
     ABAS0001   3.7
     ABAT0001   0.6
     ABAU0001   0.4
     ABAU0002   0.9
     ABAV0001   0.0
     ABAV0002   0.1
     ABAW0001   0.3
     ABAW0002   0.3
ABAM0003    40.94   836.76    24.55    5    5    0    1
   26   54   62   70  113
     ABAA0001   0.9
     ABAA0002  23.9
     ABAA0003   1.0
     ABAB0001   3.0
     ABAB0002   1.3
     ABAC0002   7.1
     ABAD0001  36.3
     ABAE0001  65.4
     ABAE0002  17.3
     ABAF0001  20.0
     ABAF0002   0.0
     ABAG0001   0.3
     ABAG0003   0.7
     ABAH0001   8.6
     ABAH0003  37.2
     ABAI0001  66.1
     ABAJ0001   3.3
     ABAJ0002   8.2
     ABAJ0003  25.3
     ABAK0001   2.5
     ABAK0003   5.8
     ABAL0002   5.8
     ABAL0003   1.4
     ABAM0001  20.1
     ABAM0002  22.0
     ABAM0003   0.0
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   3.6
     ABAO0002   5.8
     ABAP0001   1.3
     ABAQ0001   0.0
     ABAR0001   0.3
     ABAS0001   0.1
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAV0001   0.7
     ABAV0002   0.1
     ABAW0001   2.0
     ABAW0002   0.3
ABAN0001    25.08   377.45    11.07    3    3    0    1
    9   81  122
     ABAA0001   0.0
     ABAA0002   4.4
     ABAA0003   0.0
     ABAB0001   0.0
     ABAB0002   0.4
     ABAC0002   0.7
     ABAD0001   2.2
     ABAE0001  52.2
     ABAE0002   0.4
     ABAF0001  19.0
     ABAF0002   0.0
